$GPCHC,2314,547151.45,0.00,1.36,-0.19,0.67,-0.03,0.09,0.0033,0.0237,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*66
$GPCHC,2314,547151.50,0.00,1.39,-0.16,0.67,-0.03,0.18,0.0028,0.0242,0.9964,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547151.55,0.00,1.40,-0.19,0.64,-0.03,0.16,0.0034,0.0243,0.9962,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547151.60,0.00,1.39,-0.09,0.66,-0.04,0.16,0.0016,0.0242,0.9971,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547151.65,0.00,1.27,-0.15,0.70,-0.04,0.16,0.0026,0.0220,0.9969,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*69
$GPCHC,2314,547151.70,0.00,1.42,-0.15,0.67,-0.07,0.21,0.0026,0.0247,0.9964,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*63
$GPCHC,2314,547151.75,0.00,1.36,-0.17,0.63,-0.03,0.17,0.0030,0.0236,0.9977,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*61
$GPCHC,2314,547151.80,0.00,1.38,-0.22,0.63,-0.04,0.15,0.0037,0.0240,0.9970,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547151.85,0.00,1.29,-0.20,0.67,-0.04,0.23,0.0036,0.0225,0.9966,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*64
$GPCHC,2314,547151.90,0.00,1.39,-0.18,0.69,-0.04,0.13,0.0031,0.0242,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*60
$GPCHC,2314,547151.95,0.00,1.32,-0.14,0.66,-0.01,0.16,0.0024,0.0229,0.9961,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547152.00,0.00,1.39,-0.12,0.66,-0.04,0.19,0.0021,0.0242,0.9968,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547152.05,0.00,1.32,-0.14,0.65,-0.03,0.16,0.0024,0.0231,0.9978,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547152.10,0.00,1.37,-0.20,0.64,-0.08,0.16,0.0034,0.0239,0.9969,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547152.15,0.00,1.38,-0.20,0.63,-0.07,0.13,0.0034,0.0240,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547152.20,0.00,1.40,-0.17,0.65,0.01,0.19,0.0030,0.0244,0.9973,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*45
$GPCHC,2314,547152.25,0.00,1.34,-0.14,0.66,-0.03,0.19,0.0025,0.0234,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547152.30,0.00,1.41,-0.14,0.64,-0.05,0.17,0.0024,0.0246,0.9971,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547152.35,0.00,1.39,-0.15,0.66,-0.08,0.12,0.0026,0.0242,0.9989,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547152.40,0.00,1.33,-0.17,0.63,-0.03,0.16,0.0030,0.0231,0.9987,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547152.45,0.00,1.30,-0.23,0.69,-0.07,0.20,0.0040,0.0226,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547152.50,0.00,1.36,-0.11,0.67,-0.00,0.18,0.0020,0.0237,0.9961,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6C
$GPCHC,2314,547152.55,0.00,1.29,-0.15,0.69,-0.07,0.18,0.0027,0.0223,0.9960,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*69
$GPCHC,2314,547152.60,0.00,1.44,-0.15,0.68,-0.05,0.18,0.0027,0.0250,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*64
